ID,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
5398,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/21,Parts per billion,23.833333,33,6,31,Parts per million,0.013958,0.024,10,20,Parts per billion,4.779167,9.3,5,13,Parts per million,0.579167,0.9,0,10
5399,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/21,Parts per billion,23.833333,33,6,31,Parts per million,0.013958,0.024,10,20,Parts per billion,4.75,7.2,20,,Parts per million,0.4875,0.7,10,
5400,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/21,Parts per billion,23.833333,33,6,31,Parts per million,0.013958,0.024,10,20,Parts per billion,4.75,7.2,20,,Parts per million,0.579167,0.9,0,10
5401,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/22,Parts per billion,18.916667,34,21,32,Parts per million,0.014792,0.024,9,20,Parts per billion,5.258333,10.2,21,14,Parts per million,0.358333,0.5,21,
5402,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/22,Parts per billion,18.916667,34,21,32,Parts per million,0.014792,0.024,9,20,Parts per billion,5.258333,10.2,21,14,Parts per million,0.358333,0.4,0,5
5403,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/22,Parts per billion,18.916667,34,21,32,Parts per million,0.014792,0.024,9,20,Parts per billion,5.2375,8.9,20,,Parts per million,0.358333,0.5,21,
5404,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/22,Parts per billion,18.916667,34,21,32,Parts per million,0.014792,0.024,9,20,Parts per billion,5.2375,8.9,20,,Parts per million,0.358333,0.4,0,5
5405,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/23,Parts per billion,26.916667,45,22,42,Parts per million,0.010375,0.018,9,15,Parts per billion,8.2625,13.7,5,19,Parts per million,0.583333,1.1,22,
5406,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/23,Parts per billion,26.916667,45,22,42,Parts per million,0.010375,0.018,9,15,Parts per billion,8.2625,13.7,5,19,Parts per million,0.520833,0.7,21,8
5407,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/23,Parts per billion,26.916667,45,22,42,Parts per million,0.010375,0.018,9,15,Parts per billion,8.2125,10.6,23,,Parts per million,0.583333,1.1,22,
5408,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/23,Parts per billion,26.916667,45,22,42,Parts per million,0.010375,0.018,9,15,Parts per billion,8.2125,10.6,23,,Parts per million,0.520833,0.7,21,8
5409,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/24,Parts per billion,24.625,43,0,41,Parts per million,0.009875,0.022,9,19,Parts per billion,3.741667,11.7,0,16,Parts per million,0.716667,1.2,0,
5410,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/24,Parts per billion,24.625,43,0,41,Parts per million,0.009875,0.022,9,19,Parts per billion,3.741667,11.7,0,16,Parts per million,0.7375,1,2,11
5411,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/24,Parts per billion,24.625,43,0,41,Parts per million,0.009875,0.022,9,19,Parts per billion,3.7125,9.2,2,,Parts per million,0.716667,1.2,0,
5412,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/24,Parts per billion,24.625,43,0,41,Parts per million,0.009875,0.022,9,19,Parts per billion,3.7125,9.2,2,,Parts per million,0.7375,1,2,11
5413,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/25,Parts per billion,23.1,28,4,26,Parts per million,0.013625,0.019,10,16,Parts per billion,1.991667,6.2,8,9,Parts per million,0.695833,1.5,7,
5414,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/25,Parts per billion,23.1,28,4,26,Parts per million,0.013625,0.019,10,16,Parts per billion,1.991667,6.2,8,9,Parts per million,0.745833,0.9,7,10
5415,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/25,Parts per billion,23.1,28,4,26,Parts per million,0.013625,0.019,10,16,Parts per billion,1.9625,4,8,,Parts per million,0.695833,1.5,7,
5416,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/25,Parts per billion,23.1,28,4,26,Parts per million,0.013625,0.019,10,16,Parts per billion,1.9625,4,8,,Parts per million,0.745833,0.9,7,10
5417,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/26,Parts per billion,18.791667,32,6,30,Parts per million,0.014958,0.019,11,16,Parts per billion,2.275,6.2,6,9,Parts per million,0.608333,1.2,5,
5418,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/26,Parts per billion,18.791667,32,6,30,Parts per million,0.014958,0.019,11,16,Parts per billion,2.275,6.2,6,9,Parts per million,0.6125,0.8,9,9
5419,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/26,Parts per billion,18.791667,32,6,30,Parts per million,0.014958,0.019,11,16,Parts per billion,2.2375,5.4,8,,Parts per million,0.608333,1.2,5,
5420,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/26,Parts per billion,18.791667,32,6,30,Parts per million,0.014958,0.019,11,16,Parts per billion,2.2375,5.4,8,,Parts per million,0.6125,0.8,9,9
5421,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/27,Parts per billion,23.291667,34,22,32,Parts per million,0.003042,0.012,0,10,Parts per billion,1.995833,5.1,19,7,Parts per million,0.725,1.1,23,
5422,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/27,Parts per billion,23.291667,34,22,32,Parts per million,0.003042,0.012,0,10,Parts per billion,1.995833,5.1,19,7,Parts per million,0.670833,0.8,16,9
5423,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/27,Parts per billion,23.291667,34,22,32,Parts per million,0.003042,0.012,0,10,Parts per billion,1.9625,4.9,23,,Parts per million,0.725,1.1,23,
5424,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/27,Parts per billion,23.291667,34,22,32,Parts per million,0.003042,0.012,0,10,Parts per billion,1.9625,4.9,23,,Parts per million,0.670833,0.8,16,9
5425,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/28,Parts per billion,23.875,44,18,42,Parts per million,0.016125,0.028,10,24,Parts per billion,3.708333,8.1,18,11,Parts per million,0.570833,0.9,0,
5426,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/28,Parts per billion,23.875,44,18,42,Parts per million,0.016125,0.028,10,24,Parts per billion,3.708333,8.1,18,11,Parts per million,0.641667,0.8,0,9
5427,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/28,Parts per billion,23.875,44,18,42,Parts per million,0.016125,0.028,10,24,Parts per billion,3.675,6.2,20,,Parts per million,0.570833,0.9,0,
5428,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/28,Parts per billion,23.875,44,18,42,Parts per million,0.016125,0.028,10,24,Parts per billion,3.675,6.2,20,,Parts per million,0.641667,0.8,0,9
5429,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/29,Parts per billion,12.5,18,6,17,Parts per million,0.015833,0.022,17,19,Parts per billion,2.9625,5.5,5,7,Parts per million,0.395833,0.5,5,
5430,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/29,Parts per billion,12.5,18,6,17,Parts per million,0.015833,0.022,17,19,Parts per billion,2.9625,5.5,5,7,Parts per million,0.408333,0.5,11,6
5431,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/29,Parts per billion,12.5,18,6,17,Parts per million,0.015833,0.022,17,19,Parts per billion,2.9125,4.5,8,,Parts per million,0.395833,0.5,5,
5432,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/29,Parts per billion,12.5,18,6,17,Parts per million,0.015833,0.022,17,19,Parts per billion,2.9125,4.5,8,,Parts per million,0.408333,0.5,11,6
5433,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/30,Parts per billion,18.875,25,6,24,Parts per million,0.017458,0.021,8,18,Parts per billion,4.654167,10.8,5,14,Parts per million,0.5375,0.8,13,
5434,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/30,Parts per billion,18.875,25,6,24,Parts per million,0.017458,0.021,8,18,Parts per billion,4.654167,10.8,5,14,Parts per million,0.520833,0.7,17,8
5435,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/30,Parts per billion,18.875,25,6,24,Parts per million,0.017458,0.021,8,18,Parts per billion,4.625,8.6,8,,Parts per million,0.5375,0.8,13,
5436,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/30,Parts per billion,18.875,25,6,24,Parts per million,0.017458,0.021,8,18,Parts per billion,4.625,8.6,8,,Parts per million,0.520833,0.7,17,8
5437,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/31,Parts per billion,14.208333,27,5,25,Parts per million,0.021292,0.028,9,24,Parts per billion,4.791667,12.2,5,17,Parts per million,0.3625,0.5,0,
5438,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/31,Parts per billion,14.208333,27,5,25,Parts per million,0.021292,0.028,9,24,Parts per billion,4.791667,12.2,5,17,Parts per million,0.395833,0.6,0,7
5439,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/31,Parts per billion,14.208333,27,5,25,Parts per million,0.021292,0.028,9,24,Parts per billion,4.7625,10.5,8,,Parts per million,0.3625,0.5,0,
5440,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/10/31,Parts per billion,14.208333,27,5,25,Parts per million,0.021292,0.028,9,24,Parts per billion,4.7625,10.5,8,,Parts per million,0.395833,0.6,0,7
5441,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/1,Parts per billion,14.125,24,6,23,Parts per million,0.015208,0.021,8,18,Parts per billion,4.1125,9.6,6,13,Parts per million,0.408333,0.6,9,
5442,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/1,Parts per billion,14.125,24,6,23,Parts per million,0.015208,0.021,8,18,Parts per billion,4.1125,9.6,6,13,Parts per million,0.408333,0.5,11,6
5443,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/1,Parts per billion,14.125,24,6,23,Parts per million,0.015208,0.021,8,18,Parts per billion,4.075,6.2,8,,Parts per million,0.408333,0.6,9,
5444,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/1,Parts per billion,14.125,24,6,23,Parts per million,0.015208,0.021,8,18,Parts per billion,4.075,6.2,8,,Parts per million,0.408333,0.5,11,6
5445,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/2,Parts per billion,21,40,21,38,Parts per million,0.010625,0.023,9,19,Parts per billion,8.054167,27,21,39,Parts per million,0.695833,1.6,22,
5446,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/2,Parts per billion,21,40,21,38,Parts per million,0.010625,0.023,9,19,Parts per billion,8.054167,27,21,39,Parts per million,0.554167,1.1,23,13
5447,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/2,Parts per billion,21,40,21,38,Parts per million,0.010625,0.023,9,19,Parts per billion,8.025,24.2,23,,Parts per million,0.695833,1.6,22,
5448,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/2,Parts per billion,21,40,21,38,Parts per million,0.010625,0.023,9,19,Parts per billion,8.025,24.2,23,,Parts per million,0.554167,1.1,23,13
5449,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/3,Parts per billion,28.125,40,21,38,Parts per million,0.010167,0.021,12,18,Parts per billion,8.6875,22.5,0,31,Parts per million,0.65,1.3,7,
5450,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/3,Parts per billion,28.125,40,21,38,Parts per million,0.010167,0.021,12,18,Parts per billion,8.6875,22.5,0,31,Parts per million,0.783333,1.2,0,14
5451,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/3,Parts per billion,28.125,40,21,38,Parts per million,0.010167,0.021,12,18,Parts per billion,8.6375,16.1,8,,Parts per million,0.65,1.3,7,
5452,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/3,Parts per billion,28.125,40,21,38,Parts per million,0.010167,0.021,12,18,Parts per billion,8.6375,16.1,8,,Parts per million,0.783333,1.2,0,14
5453,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/4,Parts per billion,23.125,36,0,34,Parts per million,0.011625,0.016,5,14,Parts per billion,2.729167,5.7,20,7,Parts per million,0.5,0.6,11,
5454,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/4,Parts per billion,23.125,36,0,34,Parts per million,0.011625,0.016,5,14,Parts per billion,2.729167,5.7,20,7,Parts per million,0.508333,0.6,18,7
5455,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/4,Parts per billion,23.125,36,0,34,Parts per million,0.011625,0.016,5,14,Parts per billion,2.7,3.9,20,,Parts per million,0.5,0.6,11,
5456,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/4,Parts per billion,23.125,36,0,34,Parts per million,0.011625,0.016,5,14,Parts per billion,2.7,3.9,20,,Parts per million,0.508333,0.6,18,7
5457,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/5,Parts per billion,21.25,28,7,26,Parts per million,0.007083,0.011,0,9,Parts per billion,6.670833,12.1,20,17,Parts per million,0.533333,0.7,18,
5458,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/5,Parts per billion,21.25,28,7,26,Parts per million,0.007083,0.011,0,9,Parts per billion,6.670833,12.1,20,17,Parts per million,0.5375,0.6,10,7
5459,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/5,Parts per billion,21.25,28,7,26,Parts per million,0.007083,0.011,0,9,Parts per billion,6.65,10.8,20,,Parts per million,0.533333,0.7,18,
5460,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/5,Parts per billion,21.25,28,7,26,Parts per million,0.007083,0.011,0,9,Parts per billion,6.65,10.8,20,,Parts per million,0.5375,0.6,10,7
5461,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/6,Parts per billion,13.333333,19,5,18,Parts per million,0.011125,0.017,9,14,Parts per billion,6.133333,19.6,5,27,Parts per million,0.458333,0.9,6,
5462,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/6,Parts per billion,13.333333,19,5,18,Parts per million,0.011125,0.017,9,14,Parts per billion,6.133333,19.6,5,27,Parts per million,0.491667,0.6,0,7
5463,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/6,Parts per billion,13.333333,19,5,18,Parts per million,0.011125,0.017,9,14,Parts per billion,6.0875,14.1,5,,Parts per million,0.458333,0.9,6,
5464,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/6,Parts per billion,13.333333,19,5,18,Parts per million,0.011125,0.017,9,14,Parts per billion,6.0875,14.1,5,,Parts per million,0.491667,0.6,0,7
5465,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/7,Parts per billion,12.916667,21,16,20,Parts per million,0.019583,0.024,21,20,Parts per billion,4.408333,8.8,7,11,Parts per million,0.404167,0.7,8,
5466,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/7,Parts per billion,12.916667,21,16,20,Parts per million,0.019583,0.024,21,20,Parts per billion,4.408333,8.8,7,11,Parts per million,0.429167,0.5,9,6
5467,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/7,Parts per billion,12.916667,21,16,20,Parts per million,0.019583,0.024,21,20,Parts per billion,4.375,6.8,8,,Parts per million,0.404167,0.7,8,
5468,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/7,Parts per billion,12.916667,21,16,20,Parts per million,0.019583,0.024,21,20,Parts per billion,4.375,6.8,8,,Parts per million,0.429167,0.5,9,6
5469,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/8,Parts per billion,13.173913,20,7,19,Parts per million,0.020333,0.025,8,21,Parts per billion,4.279167,7.7,7,10,Parts per million,0.391667,0.6,15,
5470,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/8,Parts per billion,13.173913,20,7,19,Parts per million,0.020333,0.025,8,21,Parts per billion,4.279167,7.7,7,10,Parts per million,0.395833,0.5,16,6
5471,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/8,Parts per billion,13.173913,20,7,19,Parts per million,0.020333,0.025,8,21,Parts per billion,4.2375,6.6,8,,Parts per million,0.391667,0.6,15,
5472,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/8,Parts per billion,13.173913,20,7,19,Parts per million,0.020333,0.025,8,21,Parts per billion,4.2375,6.6,8,,Parts per million,0.395833,0.5,16,6
5473,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/9,Parts per billion,14.041667,27,7,25,Parts per million,0.012125,0.015,0,13,Parts per billion,3.941667,8.8,7,11,Parts per million,0.508333,1,6,
5474,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/9,Parts per billion,14.041667,27,7,25,Parts per million,0.012125,0.015,0,13,Parts per billion,3.941667,8.8,7,11,Parts per million,0.5125,0.7,11,8
5475,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/9,Parts per billion,14.041667,27,7,25,Parts per million,0.012125,0.015,0,13,Parts per billion,3.925,6.9,8,,Parts per million,0.508333,1,6,
5476,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/9,Parts per billion,14.041667,27,7,25,Parts per million,0.012125,0.015,0,13,Parts per billion,3.925,6.9,8,,Parts per million,0.5125,0.7,11,8
5477,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/10,Parts per billion,22.083333,34,17,32,Parts per million,0.011083,0.016,8,14,Parts per billion,4.975,9.1,7,13,Parts per million,0.491667,1.2,6,
5478,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/10,Parts per billion,22.083333,34,17,32,Parts per million,0.011083,0.016,8,14,Parts per billion,4.975,9.1,7,13,Parts per million,0.491667,0.7,13,8
5479,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/10,Parts per billion,22.083333,34,17,32,Parts per million,0.011083,0.016,8,14,Parts per billion,4.9375,8,8,,Parts per million,0.491667,1.2,6,
5480,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/10,Parts per billion,22.083333,34,17,32,Parts per million,0.011083,0.016,8,14,Parts per billion,4.9375,8,8,,Parts per million,0.491667,0.7,13,8
5481,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/11,Parts per billion,19.541667,39,17,37,Parts per million,0.0145,0.022,8,19,Parts per billion,5.858333,14.2,6,20,Parts per million,0.429167,0.7,12,
5482,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/11,Parts per billion,19.541667,39,17,37,Parts per million,0.0145,0.022,8,19,Parts per billion,5.858333,14.2,6,20,Parts per million,0.433333,0.5,12,6
5483,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/11,Parts per billion,19.541667,39,17,37,Parts per million,0.0145,0.022,8,19,Parts per billion,5.825,8.4,20,,Parts per million,0.429167,0.7,12,
5484,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/11,Parts per billion,19.541667,39,17,37,Parts per million,0.0145,0.022,8,19,Parts per billion,5.825,8.4,20,,Parts per million,0.433333,0.5,12,6
5485,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010/11/12,Parts per billion,31.5,51,17,48,Parts per million,0.009583,0.02,8,17,Parts per billion,8.5125,26,6,37,Parts per million,0.5625,0.9,18,
