ID,State,County,City,Date Local,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI
28610,New York,Bronx,New York,2008-08-13,Parts per billion,2.3875,3.7,5,4.0
28611,New York,Bronx,New York,2008-08-13,Parts per billion,2.3625,2.8,5,10.95713213213213
28612,New York,Bronx,New York,2008-08-13,Parts per billion,2.3625,2.8,5,10.95713213213213
28613,New York,Bronx,New York,2008-08-14,Parts per billion,1.633333,3.2,4,4.0
28614,New York,Bronx,New York,2008-08-14,Parts per billion,1.633333,3.2,4,4.0
28615,New York,Bronx,New York,2008-08-14,Parts per billion,1.5875,2.4,5,10.95713213213213
28616,New York,Bronx,New York,2008-08-14,Parts per billion,1.5875,2.4,5,10.95713213213213
28617,New York,Bronx,New York,2008-08-15,Parts per billion,2.075,3.5,9,4.0
28618,New York,Bronx,New York,2008-08-15,Parts per billion,2.075,3.5,9,4.0
28619,New York,Bronx,New York,2008-08-15,Parts per billion,2.0375,2.9,2,10.95713213213213
28620,New York,Bronx,New York,2008-08-15,Parts per billion,2.0375,2.9,2,10.95713213213213
28621,New York,Bronx,New York,2008-08-16,Parts per billion,2.65,8.7,22,11.0
28622,New York,Bronx,New York,2008-08-16,Parts per billion,2.65,8.7,22,11.0
28623,New York,Bronx,New York,2008-08-16,Parts per billion,2.625,7.8,23,10.95713213213213
28624,New York,Bronx,New York,2008-08-16,Parts per billion,2.625,7.8,23,10.95713213213213
28625,New York,Bronx,New York,2008-08-17,Parts per billion,3.5,7.9,0,10.0
28626,New York,Bronx,New York,2008-08-17,Parts per billion,3.5,7.9,0,10.0
28627,New York,Bronx,New York,2008-08-17,Parts per billion,3.475,5.7,2,10.95713213213213
28628,New York,Bronx,New York,2008-08-17,Parts per billion,3.475,5.7,2,10.95713213213213
28629,New York,Bronx,New York,2008-08-18,Parts per billion,5.185714,11.0,23,16.0
28630,New York,Bronx,New York,2008-08-18,Parts per billion,5.185714,11.0,23,16.0
28631,New York,Bronx,New York,2008-08-18,Parts per billion,4.85,8.6,23,10.95713213213213
28632,New York,Bronx,New York,2008-08-18,Parts per billion,4.85,8.6,23,10.95713213213213
28633,New York,Bronx,New York,2008-08-19,Parts per billion,4.425,12.3,6,17.0
28634,New York,Bronx,New York,2008-08-19,Parts per billion,4.425,12.3,6,17.0
28635,New York,Bronx,New York,2008-08-19,Parts per billion,4.4,10.6,8,10.95713213213213
28636,New York,Bronx,New York,2008-08-19,Parts per billion,4.4,10.6,8,10.95713213213213
28637,New York,Bronx,New York,2008-08-20,Parts per billion,1.416667,2.9,22,3.0
28638,New York,Bronx,New York,2008-08-20,Parts per billion,1.416667,2.9,22,3.0
28639,New York,Bronx,New York,2008-08-20,Parts per billion,1.375,2.6,23,10.95713213213213
28640,New York,Bronx,New York,2008-08-20,Parts per billion,1.375,2.6,23,10.95713213213213
28641,New York,Bronx,New York,2008-08-21,Parts per billion,2.220833,4.5,6,6.0
28642,New York,Bronx,New York,2008-08-21,Parts per billion,2.220833,4.5,6,6.0
28643,New York,Bronx,New York,2008-08-21,Parts per billion,2.1875,3.3,8,10.95713213213213
28644,New York,Bronx,New York,2008-08-21,Parts per billion,2.1875,3.3,8,10.95713213213213
28645,New York,Bronx,New York,2008-08-22,Parts per billion,2.825,8.3,7,11.0
28646,New York,Bronx,New York,2008-08-22,Parts per billion,2.825,8.3,7,11.0
28647,New York,Bronx,New York,2008-08-22,Parts per billion,2.8,7.2,8,10.95713213213213
28648,New York,Bronx,New York,2008-08-22,Parts per billion,2.8,7.2,8,10.95713213213213
28649,New York,Bronx,New York,2008-08-23,Parts per billion,1.175,2.5,5,3.0
28650,New York,Bronx,New York,2008-08-23,Parts per billion,1.175,2.5,5,3.0
28651,New York,Bronx,New York,2008-08-23,Parts per billion,1.15,1.9,5,10.95713213213213
28652,New York,Bronx,New York,2008-08-23,Parts per billion,1.15,1.9,5,10.95713213213213
28653,New York,Bronx,New York,2008-08-24,Parts per billion,2.916667,7.5,7,10.0
28654,New York,Bronx,New York,2008-08-24,Parts per billion,2.916667,7.5,7,10.0
28655,New York,Bronx,New York,2008-08-24,Parts per billion,2.9,6.1,8,10.95713213213213
28656,New York,Bronx,New York,2008-08-24,Parts per billion,2.9,6.1,8,10.95713213213213
28657,New York,Bronx,New York,2008-08-25,Parts per billion,3.609524,6.8,8,9.0
28658,New York,Bronx,New York,2008-08-25,Parts per billion,3.609524,6.8,8,9.0
28659,New York,Bronx,New York,2008-08-25,Parts per billion,3.266667,5.7,11,10.95713213213213
28660,New York,Bronx,New York,2008-08-25,Parts per billion,3.266667,5.7,11,10.95713213213213
28661,New York,Bronx,New York,2008-08-26,Parts per billion,2.208333,4.7,20,6.0
28662,New York,Bronx,New York,2008-08-26,Parts per billion,2.208333,4.7,20,6.0
28663,New York,Bronx,New York,2008-08-26,Parts per billion,2.1875,4.4,23,10.95713213213213
28664,New York,Bronx,New York,2008-08-26,Parts per billion,2.1875,4.4,23,10.95713213213213
28665,New York,Bronx,New York,2008-08-27,Parts per billion,1.666667,5.1,23,7.0
28666,New York,Bronx,New York,2008-08-27,Parts per billion,1.666667,5.1,23,7.0
28667,New York,Bronx,New York,2008-08-27,Parts per billion,1.6125,3.4,23,10.95713213213213
28668,New York,Bronx,New York,2008-08-27,Parts per billion,1.6125,3.4,23,10.95713213213213
28669,New York,Bronx,New York,2008-08-28,Parts per billion,2.554167,8.0,0,11.0
28670,New York,Bronx,New York,2008-08-28,Parts per billion,2.554167,8.0,0,11.0
28671,New York,Bronx,New York,2008-08-28,Parts per billion,2.525,6.1,2,10.95713213213213
28672,New York,Bronx,New York,2008-08-28,Parts per billion,2.525,6.1,2,10.95713213213213
28673,New York,Bronx,New York,2008-08-29,Parts per billion,1.1625,2.6,0,3.0
28674,New York,Bronx,New York,2008-08-29,Parts per billion,1.1625,2.6,0,3.0
28675,New York,Bronx,New York,2008-08-29,Parts per billion,1.125,1.8,2,10.95713213213213
28676,New York,Bronx,New York,2008-08-29,Parts per billion,1.125,1.8,2,10.95713213213213
28677,New York,Bronx,New York,2008-08-30,Parts per billion,1.0875,2.4,20,3.0
28678,New York,Bronx,New York,2008-08-30,Parts per billion,1.0875,2.4,20,3.0
28679,New York,Bronx,New York,2008-08-30,Parts per billion,1.05,2.0,20,10.95713213213213
28680,New York,Bronx,New York,2008-08-30,Parts per billion,1.05,2.0,20,10.95713213213213
28681,New York,Bronx,New York,2008-08-31,Parts per billion,2.666667,7.5,20,10.0
28682,New York,Bronx,New York,2008-08-31,Parts per billion,2.666667,7.5,20,10.0
28683,New York,Bronx,New York,2008-08-31,Parts per billion,2.625,5.8,23,10.95713213213213
28684,New York,Bronx,New York,2008-08-31,Parts per billion,2.625,5.8,23,10.95713213213213
28685,New York,Bronx,New York,2008-09-01,Parts per billion,3.3375,9.2,22,13.0
28686,New York,Bronx,New York,2008-09-01,Parts per billion,3.3375,9.2,22,13.0
28687,New York,Bronx,New York,2008-09-01,Parts per billion,3.3,7.5,23,10.95713213213213
28688,New York,Bronx,New York,2008-09-01,Parts per billion,3.3,7.5,23,10.95713213213213
28689,New York,Bronx,New York,2008-09-02,Parts per billion,2.709091,4.6,6,6.0
28690,New York,Bronx,New York,2008-09-02,Parts per billion,2.709091,4.6,6,6.0
28691,New York,Bronx,New York,2008-09-02,Parts per billion,2.642857,3.6,20,10.95713213213213
28692,New York,Bronx,New York,2008-09-02,Parts per billion,2.642857,3.6,20,10.95713213213213
28693,New York,Bronx,New York,2008-09-03,Parts per billion,2.020833,4.7,9,6.0
28694,New York,Bronx,New York,2008-09-03,Parts per billion,2.020833,4.7,9,6.0
28695,New York,Bronx,New York,2008-09-03,Parts per billion,1.9875,4.0,11,10.95713213213213
28696,New York,Bronx,New York,2008-09-03,Parts per billion,1.9875,4.0,11,10.95713213213213
28697,New York,Bronx,New York,2008-09-04,Parts per billion,4.475,10.7,7,14.0
28698,New York,Bronx,New York,2008-09-04,Parts per billion,4.475,10.7,7,14.0
28699,New York,Bronx,New York,2008-09-04,Parts per billion,4.4375,9.2,8,10.95713213213213
28700,New York,Bronx,New York,2008-09-04,Parts per billion,4.4375,9.2,8,10.95713213213213
28701,New York,Bronx,New York,2008-09-05,Parts per billion,1.670833,4.1,7,6.0
28702,New York,Bronx,New York,2008-09-05,Parts per billion,1.670833,4.1,7,6.0
28703,New York,Bronx,New York,2008-09-05,Parts per billion,1.6375,3.8,8,10.95713213213213
28704,New York,Bronx,New York,2008-09-05,Parts per billion,1.6375,3.8,8,10.95713213213213
28705,New York,Bronx,New York,2008-09-06,Parts per billion,0.129167,0.4,3,0.0
28706,New York,Bronx,New York,2008-09-06,Parts per billion,0.129167,0.4,3,0.0
28707,New York,Bronx,New York,2008-09-06,Parts per billion,0.1125,0.3,5,10.95713213213213
28708,New York,Bronx,New York,2008-09-06,Parts per billion,0.1125,0.3,5,10.95713213213213
28709,New York,Bronx,New York,2008-09-07,Parts per billion,2.2,8.4,23,11.0
28710,New York,Bronx,New York,2008-09-07,Parts per billion,2.2,8.4,23,11.0
28711,New York,Bronx,New York,2008-09-07,Parts per billion,2.1625,6.7,23,10.95713213213213
28712,New York,Bronx,New York,2008-09-07,Parts per billion,2.1625,6.7,23,10.95713213213213
28713,New York,Bronx,New York,2008-09-08,Parts per billion,2.358333,6.9,0,9.0
28714,New York,Bronx,New York,2008-09-08,Parts per billion,2.358333,6.9,0,9.0
28715,New York,Bronx,New York,2008-09-08,Parts per billion,2.3375,3.9,2,10.95713213213213
28716,New York,Bronx,New York,2008-09-08,Parts per billion,2.3375,3.9,2,10.95713213213213
28717,New York,Bronx,New York,2008-09-09,Parts per billion,3.004762,7.5,2,10.0
28718,New York,Bronx,New York,2008-09-09,Parts per billion,3.004762,7.5,2,10.0
28719,New York,Bronx,New York,2008-09-09,Parts per billion,2.766667,6.1,2,10.95713213213213
28720,New York,Bronx,New York,2008-09-09,Parts per billion,2.766667,6.1,2,10.95713213213213
28721,New York,Bronx,New York,2008-09-10,Parts per billion,1.254167,3.5,6,4.0
28722,New York,Bronx,New York,2008-09-10,Parts per billion,1.254167,3.5,6,4.0
28723,New York,Bronx,New York,2008-09-10,Parts per billion,1.225,2.6,8,10.95713213213213
28724,New York,Bronx,New York,2008-09-10,Parts per billion,1.225,2.6,8,10.95713213213213
28725,New York,Bronx,New York,2008-09-11,Parts per billion,1.058333,2.7,6,3.0
28726,New York,Bronx,New York,2008-09-11,Parts per billion,1.058333,2.7,6,3.0
28727,New York,Bronx,New York,2008-09-11,Parts per billion,1.025,2.1,8,10.95713213213213
28728,New York,Bronx,New York,2008-09-11,Parts per billion,1.025,2.1,8,10.95713213213213
28729,New York,Bronx,New York,2008-09-12,Parts per billion,1.141667,4.3,23,6.0
28730,New York,Bronx,New York,2008-09-12,Parts per billion,1.141667,4.3,23,6.0
28731,New York,Bronx,New York,2008-09-12,Parts per billion,1.1125,2.9,23,10.95713213213213
28732,New York,Bronx,New York,2008-09-12,Parts per billion,1.1125,2.9,23,10.95713213213213
28733,New York,Bronx,New York,2008-09-13,Parts per billion,2.25,4.8,7,6.0
28734,New York,Bronx,New York,2008-09-13,Parts per billion,2.25,4.8,7,6.0
28735,New York,Bronx,New York,2008-09-13,Parts per billion,2.2125,3.9,8,10.95713213213213
28736,New York,Bronx,New York,2008-09-13,Parts per billion,2.2125,3.9,8,10.95713213213213
28737,New York,Bronx,New York,2008-09-14,Parts per billion,3.575,11.4,10,16.0
28738,New York,Bronx,New York,2008-09-14,Parts per billion,3.575,11.4,10,16.0
28739,New York,Bronx,New York,2008-09-14,Parts per billion,3.5375,10.3,11,10.95713213213213
28740,New York,Bronx,New York,2008-09-14,Parts per billion,3.5375,10.3,11,10.95713213213213
28741,New York,Bronx,New York,2008-09-15,Parts per billion,2.118182,5.1,6,7.0
28742,New York,Bronx,New York,2008-09-15,Parts per billion,2.118182,5.1,6,7.0
28743,New York,Bronx,New York,2008-09-15,Parts per billion,2.0,4.4,8,10.95713213213213
28744,New York,Bronx,New York,2008-09-15,Parts per billion,2.0,4.4,8,10.95713213213213
28745,New York,Bronx,New York,2008-09-16,Parts per billion,1.6375,3.2,21,4.0
28746,New York,Bronx,New York,2008-09-16,Parts per billion,1.6375,3.2,21,4.0
28747,New York,Bronx,New York,2008-09-16,Parts per billion,1.6,2.9,23,10.95713213213213
28748,New York,Bronx,New York,2008-09-16,Parts per billion,1.6,2.9,23,10.95713213213213
28749,New York,Bronx,New York,2008-09-17,Parts per billion,2.7,9.4,23,13.0
28750,New York,Bronx,New York,2008-09-17,Parts per billion,2.7,9.4,23,13.0
28751,New York,Bronx,New York,2008-09-17,Parts per billion,2.6625,5.3,23,10.95713213213213
28752,New York,Bronx,New York,2008-09-17,Parts per billion,2.6625,5.3,23,10.95713213213213
28753,New York,Bronx,New York,2008-09-18,Parts per billion,2.570833,8.6,0,11.0
28754,New York,Bronx,New York,2008-09-18,Parts per billion,2.570833,8.6,0,11.0
28755,New York,Bronx,New York,2008-09-18,Parts per billion,2.5375,7.0,2,10.95713213213213
28756,New York,Bronx,New York,2008-09-18,Parts per billion,2.5375,7.0,2,10.95713213213213
28757,New York,Bronx,New York,2008-09-19,Parts per billion,0.983333,2.1,19,3.0
28758,New York,Bronx,New York,2008-09-19,Parts per billion,0.983333,2.1,19,3.0
28759,New York,Bronx,New York,2008-09-19,Parts per billion,0.9625,1.7,20,10.95713213213213
28760,New York,Bronx,New York,2008-09-19,Parts per billion,0.9625,1.7,20,10.95713213213213
28761,New York,Bronx,New York,2008-09-20,Parts per billion,1.679167,7.4,23,10.0
28762,New York,Bronx,New York,2008-09-20,Parts per billion,1.679167,7.4,23,10.0
28763,New York,Bronx,New York,2008-09-20,Parts per billion,1.6375,4.0,23,10.95713213213213
28764,New York,Bronx,New York,2008-09-20,Parts per billion,1.6375,4.0,23,10.95713213213213
28765,New York,Bronx,New York,2008-09-21,Parts per billion,5.045833,8.4,10,11.0
28766,New York,Bronx,New York,2008-09-21,Parts per billion,5.045833,8.4,10,11.0
28767,New York,Bronx,New York,2008-09-21,Parts per billion,5.0,7.3,11,10.95713213213213
28768,New York,Bronx,New York,2008-09-21,Parts per billion,5.0,7.3,11,10.95713213213213
28769,New York,Bronx,New York,2008-09-22,Parts per billion,1.185714,1.9,0,1.0
28770,New York,Bronx,New York,2008-09-22,Parts per billion,1.185714,1.9,0,1.0
28771,New York,Bronx,New York,2008-09-22,Parts per billion,1.066667,1.5,2,10.95713213213213
28772,New York,Bronx,New York,2008-09-22,Parts per billion,1.066667,1.5,2,10.95713213213213
28773,New York,Bronx,New York,2008-09-23,Parts per billion,1.585714,3.7,5,4.0
28774,New York,Bronx,New York,2008-09-23,Parts per billion,1.585714,3.7,5,4.0
28775,New York,Bronx,New York,2008-09-23,Parts per billion,1.557143,2.6,5,10.95713213213213
28776,New York,Bronx,New York,2008-09-23,Parts per billion,1.557143,2.6,5,10.95713213213213
28777,New York,Bronx,New York,2008-09-24,Parts per billion,1.791667,3.4,0,4.0
28778,New York,Bronx,New York,2008-09-24,Parts per billion,1.791667,3.4,0,4.0
28779,New York,Bronx,New York,2008-09-24,Parts per billion,1.775,2.8,2,10.95713213213213
28780,New York,Bronx,New York,2008-09-24,Parts per billion,1.775,2.8,2,10.95713213213213
28781,New York,Bronx,New York,2008-09-25,Parts per billion,1.220833,2.1,19,3.0
28782,New York,Bronx,New York,2008-09-25,Parts per billion,1.220833,2.1,19,3.0
28783,New York,Bronx,New York,2008-09-25,Parts per billion,1.1875,1.7,5,10.95713213213213
28784,New York,Bronx,New York,2008-09-25,Parts per billion,1.1875,1.7,5,10.95713213213213
28785,New York,Bronx,New York,2008-09-26,Parts per billion,0.3625,0.6,17,0.0
28786,New York,Bronx,New York,2008-09-26,Parts per billion,0.3625,0.6,17,0.0
28787,New York,Bronx,New York,2008-09-26,Parts per billion,0.3375,0.5,20,10.95713213213213
28788,New York,Bronx,New York,2008-09-26,Parts per billion,0.3375,0.5,20,10.95713213213213
28789,New York,Bronx,New York,2008-09-27,Parts per billion,0.641667,1.2,21,1.0
28790,New York,Bronx,New York,2008-09-27,Parts per billion,0.641667,1.2,21,1.0
28791,New York,Bronx,New York,2008-09-27,Parts per billion,0.6125,1.1,23,10.95713213213213
28792,New York,Bronx,New York,2008-09-27,Parts per billion,0.6125,1.1,23,10.95713213213213
28793,New York,Bronx,New York,2008-09-28,Parts per billion,2.333333,5.9,20,7.0
28794,New York,Bronx,New York,2008-09-28,Parts per billion,2.333333,5.9,20,7.0
28795,New York,Bronx,New York,2008-09-28,Parts per billion,2.2875,4.9,20,10.95713213213213
28796,New York,Bronx,New York,2008-09-28,Parts per billion,2.2875,4.9,20,10.95713213213213
28797,New York,Bronx,New York,2008-09-29,Parts per billion,1.9,3.1,6,4.0
28798,New York,Bronx,New York,2008-09-29,Parts per billion,1.9,3.1,6,4.0
28799,New York,Bronx,New York,2008-09-29,Parts per billion,1.871429,2.5,8,10.95713213213213
28800,New York,Bronx,New York,2008-09-29,Parts per billion,1.871429,2.5,8,10.95713213213213
28801,New York,Bronx,New York,2008-09-30,Parts per billion,1.904167,2.9,6,3.0
28802,New York,Bronx,New York,2008-09-30,Parts per billion,1.904167,2.9,6,3.0
28803,New York,Bronx,New York,2008-09-30,Parts per billion,1.8625,2.6,8,10.95713213213213
28804,New York,Bronx,New York,2008-09-30,Parts per billion,1.8625,2.6,8,10.95713213213213
28805,New York,Bronx,New York,2008-10-01,Parts per billion,2.9625,6.2,22,9.0
28806,New York,Bronx,New York,2008-10-01,Parts per billion,2.9625,6.2,22,9.0
28807,New York,Bronx,New York,2008-10-01,Parts per billion,2.925,5.5,23,10.95713213213213
28808,New York,Bronx,New York,2008-10-01,Parts per billion,2.925,5.5,23,10.95713213213213
28809,New York,Bronx,New York,2008-10-02,Parts per billion,3.2,5.8,20,7.0
28810,New York,Bronx,New York,2008-10-02,Parts per billion,3.2,5.8,20,7.0
28811,New York,Bronx,New York,2008-10-02,Parts per billion,3.15,5.3,20,10.95713213213213
28812,New York,Bronx,New York,2008-10-02,Parts per billion,3.15,5.3,20,10.95713213213213
28813,New York,Bronx,New York,2008-10-03,Parts per billion,6.070833,10.2,7,14.0
28814,New York,Bronx,New York,2008-10-03,Parts per billion,6.070833,10.2,7,14.0
28815,New York,Bronx,New York,2008-10-03,Parts per billion,6.05,9.9,8,10.95713213213213
28816,New York,Bronx,New York,2008-10-03,Parts per billion,6.05,9.9,8,10.95713213213213
28817,New York,Bronx,New York,2008-10-04,Parts per billion,5.441667,11.6,5,16.0
28818,New York,Bronx,New York,2008-10-04,Parts per billion,5.441667,11.6,5,16.0
28819,New York,Bronx,New York,2008-10-04,Parts per billion,5.4,10.6,23,10.95713213213213
28820,New York,Bronx,New York,2008-10-04,Parts per billion,5.4,10.6,23,10.95713213213213
28821,New York,Bronx,New York,2008-10-05,Parts per billion,3.808333,12.3,0,17.0
28822,New York,Bronx,New York,2008-10-05,Parts per billion,3.808333,12.3,0,17.0
28823,New York,Bronx,New York,2008-10-05,Parts per billion,3.775,9.5,2,10.95713213213213
28824,New York,Bronx,New York,2008-10-05,Parts per billion,3.775,9.5,2,10.95713213213213
28825,New York,Bronx,New York,2008-10-06,Parts per billion,2.347619,5.0,20,7.0
28826,New York,Bronx,New York,2008-10-06,Parts per billion,2.347619,5.0,20,7.0
28827,New York,Bronx,New York,2008-10-06,Parts per billion,2.2,3.9,20,10.95713213213213
28828,New York,Bronx,New York,2008-10-06,Parts per billion,2.2,3.9,20,10.95713213213213
28829,New York,Bronx,New York,2008-10-07,Parts per billion,4.275,10.4,23,14.0
28830,New York,Bronx,New York,2008-10-07,Parts per billion,4.275,10.4,23,14.0
28831,New York,Bronx,New York,2008-10-07,Parts per billion,4.2375,8.0,23,10.95713213213213
28832,New York,Bronx,New York,2008-10-07,Parts per billion,4.2375,8.0,23,10.95713213213213
28833,New York,Bronx,New York,2008-10-08,Parts per billion,9.354167,29.8,8,41.0
